uid,groundtruth_index,expert_label
wangicse-defects4j-Lang-7-TBar-patch1,aprenfl-defects4j-Lang-7-AVATAR-Patch_1065_498,type-3
wangicse-defects4j-Lang-7-TBar-patch1,defectrepairing-defects4j-Lang-7-ACS-Patch190,type-4
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch4,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch7,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch3,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch1,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch5,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch2,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-Arja-patch6,type-3
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-ACS-patch1,type-4
wangicse-defects4j-Lang-7-TBar-patch1,drr-defects4j-Lang-7-DeepRepair-patch1,type-3
wangicse-defects4j-Lang-7-TBar-patch1,wangicse-defects4j-Lang-7-kPAR-patch1,type-1
wangicse-defects4j-Lang-7-TBar-patch1,wangicse-defects4j-Lang-7-jKali-patch1,type-3
wangicse-defects4j-Lang-7-TBar-patch1,wangicse-defects4j-Lang-7-RSRepair-patch1,type-3
wangicse-defects4j-Lang-7-TBar-patch1,wangicse-defects4j-Lang-7-GenProg-patch1,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-53,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-24,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-60,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-55,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-56,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-54,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-57,type-3
wangicse-defects4j-Lang-27-TBar-patch1,dl4pc2-defects4j-Lang-27-Arja-DifferentFragPatches-62,type-3
wangicse-defects4j-Lang-27-TBar-patch1,aprenfl-defects4j-Lang-27-SimFix-Patch_91_91,type-3
wangicse-defects4j-Lang-27-TBar-patch1,aprenfl-defects4j-Lang-27-kPAR-Patch_621_407,type-3
wangicse-defects4j-Lang-27-TBar-patch1,aprenfl-defects4j-Lang-27-AVATAR-Patch_865_448,type-1
wangicse-defects4j-Lang-27-TBar-patch1,drr-defects4j-Lang-27-DeepRepair-patch1,type-3
wangicse-defects4j-Lang-27-TBar-patch1,drr-defects4j-Lang-27-ssFix-patch1,type-3
wangicse-defects4j-Lang-27-TBar-patch1,drr-defects4j-Lang-27-SimFix-patch1,type-3
wangicse-defects4j-Lang-27-TBar-patch1,wangicse-defects4j-Lang-27-kPAR-patch1,type-3
wangicse-defects4j-Lang-27-TBar-patch1,wangicse-defects4j-Lang-27-jKali-patch1,type-3
wangicse-defects4j-Lang-27-TBar-patch1,wangicse-defects4j-Lang-27-AVATAR-patch1,type-1
wangicse-defects4j-Lang-27-TBar-patch1,wangicse-defects4j-Lang-27-jGenProg-patch1,type-3
wangicse-defects4j-Lang-44-TBar-patch1,dl4pc2-defects4j-Lang-44-Nopol-DifferentFragPatches-0,type-3
wangicse-defects4j-Lang-44-TBar-patch1,dl4pc2-defects4j-Lang-44-Kali-DifferentFragPatches-0,type-3
wangicse-defects4j-Lang-44-TBar-patch1,aprenfl-defects4j-Lang-44-kPAR-Patch_3382_1595,type-3
wangicse-defects4j-Lang-44-TBar-patch1,defectrepairing-defects4j-Lang-44-Nopol2017-Patch150,type-3
wangicse-defects4j-Lang-44-TBar-patch1,defectrepairing-defects4j-Lang-44-Nopol2015-Patch21,type-3
wangicse-defects4j-Lang-44-TBar-patch1,drr-defects4j-Lang-44-SimFix-patch1,type-3
wangicse-defects4j-Lang-44-TBar-patch1,drr-defects4j-Lang-44-Elixir-patch1,type-3
wangicse-defects4j-Lang-44-TBar-patch1,wangicse-defects4j-Lang-44-kPAR-patch1,type-3
wangicse-defects4j-Lang-44-TBar-patch1,wangicse-defects4j-Lang-44-Nopol-patch1,type-3
wangicse-defects4j-Lang-44-TBar-patch1,defects4j-Lang-44-developer,not-clone
wangicse-defects4j-Lang-58-TBar-patch1,dl4pc2-defects4j-Lang-58-Arja-DifferentFragPatches-45,type-3
wangicse-defects4j-Lang-58-TBar-patch1,dl4pc2-defects4j-Lang-58-Arja-DifferentFragPatches-44,type-3
wangicse-defects4j-Lang-58-TBar-patch1,dl4pc2-defects4j-Lang-58-Arja-DifferentFragPatches-43,type-3
wangicse-defects4j-Lang-58-TBar-patch1,dl4pc2-defects4j-Lang-58-Nopol-DifferentFragPatches-0,type-3
wangicse-defects4j-Lang-58-TBar-patch1,aprenfl-defects4j-Lang-58-kPAR-Patch_1889_735,type-3
wangicse-defects4j-Lang-58-TBar-patch1,aprenfl-defects4j-Lang-58-AVATAR-Patch_999_513,type-3
wangicse-defects4j-Lang-58-TBar-patch1,defectrepairing-defects4j-Lang-58-Nopol2015-Patch26,type-3
wangicse-defects4j-Lang-58-TBar-patch1,defectrepairing-defects4j-Lang-58-Nopol2017-Patch153,type-3
wangicse-defects4j-Lang-58-TBar-patch1,drr-defects4j-Lang-58-Elixir-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,drr-defects4j-Lang-58-Nopol2015-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,drr-defects4j-Lang-58-SimFix-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,wangicse-defects4j-Lang-58-SimFix-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,wangicse-defects4j-Lang-58-kPAR-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,wangicse-defects4j-Lang-58-AVATAR-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,wangicse-defects4j-Lang-58-Nopol-patch1,type-3
wangicse-defects4j-Lang-58-TBar-patch1,defects4j-Lang-58-developer,type-3
wangicse-defects4j-Lang-24-TBar-patch1,aprenfl-defects4j-Lang-24-ACS-Patch_1_1,not-clone
wangicse-defects4j-Lang-24-TBar-patch1,aprenfl-defects4j-Lang-24-kPAR-Patch_6785_5804,type-1
wangicse-defects4j-Lang-24-TBar-patch1,defectrepairing-defects4j-Lang-24-ACS-Patch191,not-clone
wangicse-defects4j-Lang-24-TBar-patch1,drr-defects4j-Lang-24-DeepRepair-patch1,not-clone
wangicse-defects4j-Lang-24-TBar-patch1,drr-defects4j-Lang-24-Elixir-patch1,not-clone
wangicse-defects4j-Lang-24-TBar-patch1,wangicse-defects4j-Lang-24-ACS-patch1,not-clone
wangicse-defects4j-Lang-24-TBar-patch1,wangicse-defects4j-Lang-24-kPAR-patch1,type-1
wangicse-defects4j-Lang-24-TBar-patch1,defects4j-Lang-24-developer,not-clone
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-102,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-109,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-103,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-111,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-116,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-115,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-79,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Kali-0,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-53,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-46,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-30,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-45,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-47,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-25,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-41,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-44,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-50,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-20,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-31,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-32,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-5,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-27,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-39,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-52,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-38,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-26,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-36,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-29,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-34,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-33,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-43,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-28,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-48,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-40,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-433,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-357,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-401,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-395,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-406,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-396,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-437,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-369,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-405,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-DynaMoth-0,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Nopol-0,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-108,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-96,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-88,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-10,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-100,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-Arja-91,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-24,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-37,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-10,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-22,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-6,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-42,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-14,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-2,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-9,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-0,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-49,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-23,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-51,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-RSRepair-3,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-361,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-92,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-60,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-300,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-389,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-391,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-350,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-392,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,dl4pc2-defects4j-Math-50-GenProg-75,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,aprenfl-defects4j-Math-50-FixMiner-Patch_26_20,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,aprenfl-defects4j-Math-50-SimFix-Patch_18_18,type-4
aprenfl-defects4j-Math-50-TBar-Patch_1_1,aprenfl-defects4j-Math-50-kPAR-Patch_26_20,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,aprenfl-defects4j-Math-50-AVATAR-Patch_8_7,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,defectrepairing-defects4j-Math-50-HDRepair-PatchHDRepair5,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,defectrepairing-defects4j-Math-50-jGenprog-Patch44,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,defectrepairing-defects4j-Math-50-Nopol2015-Patch46,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,defectrepairing-defects4j-Math-50-jKali-Patch45,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-Jaid-patch1,
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-Jaid-patch3,type-4
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-HDRepair-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-Arja-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-SketchFix-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-Nopol2015-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-SOFix-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-SimFix-patch1,type-4
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-JGenProg2015-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-Elixir-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,drr-defects4j-Math-50-ssFix-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-DynaMoth-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-jKali-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-FixMiner-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-SimFix-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-kPAR-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-jMutRepair-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,wangicse-defects4j-Math-50-AVATAR-patch1,type-3
aprenfl-defects4j-Math-50-TBar-Patch_1_1,defects4j-Math-50-developer,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-102,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-109,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-103,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-111,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-116,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-115,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-79,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Kali-0,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-53,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-46,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-30,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-45,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-47,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-25,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-41,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-44,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-50,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-20,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-31,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-32,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-5,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-27,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-39,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-52,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-38,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-26,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-36,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-29,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-34,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-33,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-43,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-28,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-48,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-40,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-433,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-357,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-401,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-395,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-406,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-396,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-437,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-369,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-405,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-DynaMoth-0,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Nopol-0,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-108,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-96,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-88,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-10,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-1,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-100,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-Arja-91,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-24,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-37,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-10,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-22,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-6,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-1,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-42,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-14,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-2,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-9,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-0,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-49,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-23,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-51,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-RSRepair-3,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-361,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-92,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-60,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-300,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-389,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-391,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-350,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-392,type-3
wangicse-defects4j-Math-50-TBar-patch1,dl4pc2-defects4j-Math-50-GenProg-75,type-3
wangicse-defects4j-Math-50-TBar-patch1,aprenfl-defects4j-Math-50-FixMiner-Patch_26_20,type-3
wangicse-defects4j-Math-50-TBar-patch1,aprenfl-defects4j-Math-50-SimFix-Patch_18_18,type-3
wangicse-defects4j-Math-50-TBar-patch1,aprenfl-defects4j-Math-50-kPAR-Patch_26_20,type-3
wangicse-defects4j-Math-50-TBar-patch1,aprenfl-defects4j-Math-50-AVATAR-Patch_8_7,type-3
wangicse-defects4j-Math-50-TBar-patch1,defectrepairing-defects4j-Math-50-HDRepair-PatchHDRepair5,type-3
wangicse-defects4j-Math-50-TBar-patch1,defectrepairing-defects4j-Math-50-jGenprog-Patch44,type-3
wangicse-defects4j-Math-50-TBar-patch1,defectrepairing-defects4j-Math-50-Nopol2015-Patch46,type-3
wangicse-defects4j-Math-50-TBar-patch1,defectrepairing-defects4j-Math-50-jKali-Patch45,type-3
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-Jaid-patch1,
wangicse-defects4j-Math-50-TBar-patch1,drr-defects4j-Math-50-Jaid-patch3,type-3
